,id,zipcode,price,median_price,condition,status_purchase
1858,8682292180,98053,410000.0,635000.0,3,Yes
1859,7511200350,98053,580000.0,635000.0,3,Yes
1860,7202340860,98053,561000.0,635000.0,3,Yes
1861,7202331160,98053,632500.0,635000.0,3,Yes
1862,8807300570,98053,399950.0,635000.0,3,Yes
1863,8682280270,98053,530000.0,635000.0,3,Yes
1864,7203101290,98053,394000.0,635000.0,3,Yes
1865,7202290320,98053,440500.0,635000.0,3,Yes
1866,8682310310,98053,589000.0,635000.0,3,Yes
1867,7203100550,98053,660000.0,635000.0,3,No
1868,8682292190,98053,850000.0,635000.0,3,No
1869,204000140,98053,403000.0,635000.0,3,Yes
1870,7203101610,98053,265000.0,635000.0,3,Yes
1871,8682280260,98053,412250.0,635000.0,3,Yes
1872,6134500070,98053,560000.0,635000.0,3,Yes
1873,8807810890,98053,259875.0,635000.0,3,Yes
1874,8807810890,98053,385000.0,635000.0,3,Yes
1875,8682281600,98053,592350.0,635000.0,3,Yes
1876,203101370,98053,170000.0,635000.0,2,No
1877,3528000310,98053,1130000.0,635000.0,3,No
1878,7202261260,98053,571000.0,635000.0,3,Yes
1879,205000310,98053,850000.0,635000.0,3,No
1880,1330910370,98053,897500.0,635000.0,3,No
1881,1428001160,98053,550000.0,635000.0,3,Yes
1882,8682281480,98053,592500.0,635000.0,3,Yes
1883,8682280340,98053,490000.0,635000.0,3,Yes
1884,8682292090,98053,737000.0,635000.0,3,No
1885,2386000070,98053,795127.0,635000.0,3,No
1886,2386000240,98053,850000.0,635000.0,3,No
1887,8682260610,98053,572000.0,635000.0,3,Yes
1888,7302000210,98053,442500.0,635000.0,3,Yes
1889,6134500220,98053,583800.0,635000.0,3,Yes
1890,6979900360,98053,635000.0,635000.0,3,No
1891,8682220150,98053,835000.0,635000.0,3,No
1892,8682292020,98053,450000.0,635000.0,3,Yes
1893,7202260330,98053,583000.0,635000.0,3,Yes
1894,925069123,98053,590000.0,635000.0,3,Yes
1895,203101065,98053,420000.0,635000.0,3,Yes
1896,1939000040,98053,765000.0,635000.0,3,No
1897,6979900330,98053,650000.0,635000.0,3,No
1898,1225069038,98053,2280000.0,635000.0,3,No
1899,3636800180,98053,782000.0,635000.0,3,No
1900,205000450,98053,633100.0,635000.0,3,Yes
1901,7202380120,98053,482500.0,635000.0,3,Yes
1902,1428000970,98053,540000.0,635000.0,3,Yes
1903,3811000180,98053,635000.0,635000.0,4,No
1904,8682210650,98053,715000.0,635000.0,3,No
1905,7202290620,98053,461000.0,635000.0,3,Yes
1906,7202340450,98053,452000.0,635000.0,3,Yes
1907,203101210,98053,379500.0,635000.0,3,Yes
1908,204000175,98053,381000.0,635000.0,3,Yes
1909,7202330610,98053,528000.0,635000.0,3,Yes
1910,8682262260,98053,515000.0,635000.0,3,Yes
1911,8682291970,98053,398000.0,635000.0,3,Yes
1912,7203101970,98053,362764.0,635000.0,3,Yes
1913,7302000120,98053,695000.0,635000.0,3,No
1914,8682291510,98053,389000.0,635000.0,3,Yes
1915,8682260870,98053,344000.0,635000.0,3,Yes
1916,8682250330,98053,675000.0,635000.0,3,No
1917,3528000040,98053,1690000.0,635000.0,4,No
1918,3528000040,98053,1800000.0,635000.0,4,No
1919,7202260210,98053,710000.0,635000.0,3,No
1920,3811000230,98053,589000.0,635000.0,3,Yes
1921,1525069095,98053,925000.0,635000.0,3,No
1922,203100910,98053,475000.0,635000.0,3,Yes
1923,7202340720,98053,620000.0,635000.0,3,Yes
1924,8682262380,98053,381000.0,635000.0,3,Yes
1925,7203210170,98053,702000.0,635000.0,3,No
1926,7202330920,98053,464000.0,635000.0,3,Yes
1927,7511200020,98053,509900.0,635000.0,3,Yes
1928,2413910190,98053,500000.0,635000.0,3,Yes
1929,6979900010,98053,975000.0,635000.0,3,No
1930,203900920,98053,340000.0,635000.0,3,Yes
1931,2413910050,98053,605000.0,635000.0,3,Yes
1932,1330850130,98053,799990.0,635000.0,3,No
1933,3811000250,98053,610000.0,635000.0,3,Yes
1934,425069136,98053,894400.0,635000.0,3,No
1935,8682290660,98053,699950.0,635000.0,3,No
1936,1525069134,98053,1295000.0,635000.0,3,No
1937,8807300130,98053,330000.0,635000.0,4,Yes
1938,1525069088,98053,442500.0,635000.0,3,Yes
1939,2425069069,98053,587000.0,635000.0,3,Yes
1940,8682261190,98053,550285.0,635000.0,3,Yes
1941,8682261440,98053,579000.0,635000.0,3,Yes
1942,8682282210,98053,541500.0,635000.0,3,Yes
1943,7202271060,98053,610000.0,635000.0,3,Yes
1944,8682310470,98053,445000.0,635000.0,3,Yes
1945,8682310430,98053,560000.0,635000.0,3,Yes
1946,7202330470,98053,485000.0,635000.0,3,Yes
1947,7202270440,98053,650000.0,635000.0,3,No
1948,8682280170,98053,850000.0,635000.0,3,No
1949,3528000290,98053,743700.0,635000.0,3,No
1950,7202350010,98053,468000.0,635000.0,3,Yes
1951,205000050,98053,735000.0,635000.0,3,No
1952,3528000470,98053,851000.0,635000.0,3,No
1953,8682300010,98053,829000.0,635000.0,3,No
1954,3211290050,98053,425000.0,635000.0,3,Yes
1955,7511200190,98053,580000.0,635000.0,4,Yes
1956,525069127,98053,1200000.0,635000.0,3,No
1957,8682291680,98053,558000.0,635000.0,3,Yes
1958,1330900050,98053,550000.0,635000.0,3,Yes
1959,7202360430,98053,920000.0,635000.0,3,No
1960,7202330280,98053,401000.0,635000.0,3,Yes
1961,203900380,98053,326188.0,635000.0,3,Yes
1962,225069016,98053,568000.0,635000.0,3,Yes
1963,8807810660,98053,350000.0,635000.0,4,Yes
1964,7202360670,98053,889000.0,635000.0,3,No
1965,7202340190,98053,531800.0,635000.0,3,Yes
1966,725069102,98053,650000.0,635000.0,3,No
1967,8682262230,98053,489000.0,635000.0,3,Yes
1968,7202360170,98053,788600.0,635000.0,3,No
1969,7202330170,98053,438000.0,635000.0,3,Yes
1970,7202330190,98053,421200.0,635000.0,3,Yes
1971,7202310010,98053,597500.0,635000.0,3,Yes
1972,3326069026,98053,600000.0,635000.0,3,Yes
1973,1125069086,98053,753000.0,635000.0,3,No
1974,7202330530,98053,479000.0,635000.0,3,Yes
1975,205000410,98053,630000.0,635000.0,3,Yes
1976,8682280970,98053,548050.0,635000.0,3,Yes
1977,8682261250,98053,545000.0,635000.0,3,Yes
1978,8682310220,98053,765000.0,635000.0,3,No
1979,1825079086,98053,700000.0,635000.0,3,No
1980,203900610,98053,339000.0,635000.0,5,Yes
1981,7202290180,98053,476000.0,635000.0,3,Yes
1982,7202340530,98053,498000.0,635000.0,3,Yes
1983,7203220300,98053,895990.0,635000.0,3,No
1984,7202360760,98053,790000.0,635000.0,3,No
1985,7202260040,98053,705000.0,635000.0,3,No
1986,8807810090,98053,335000.0,635000.0,4,Yes
1987,9508850120,98053,602000.0,635000.0,4,Yes
1988,7202330410,98053,491150.0,635000.0,3,Yes
1989,203101530,98053,475000.0,635000.0,3,Yes
1990,7202270930,98053,600000.0,635000.0,3,Yes
1991,8682230610,98053,802000.0,635000.0,3,No
1992,925069042,98053,713000.0,635000.0,4,No
1993,8682231210,98053,554000.0,635000.0,3,Yes
1994,1525069021,98053,400000.0,635000.0,3,Yes
1995,8807810110,98053,432000.0,635000.0,3,Yes
1996,525069133,98053,780000.0,635000.0,3,No
1997,1427300120,98053,419000.0,635000.0,3,Yes
1998,3216000090,98053,785000.0,635000.0,3,No
1999,8682211030,98053,391265.0,635000.0,3,Yes
2000,7302000610,98053,316000.0,635000.0,3,Yes
2001,7273100026,98053,682000.0,635000.0,3,No
2002,2325069054,98053,225000.0,635000.0,3,Yes
2003,8682281510,98053,665000.0,635000.0,3,No
2004,7202330330,98053,447000.0,635000.0,3,Yes
2005,8682230760,98053,850000.0,635000.0,3,No
2006,3528000210,98053,853000.0,635000.0,3,No
2007,925069152,98053,890000.0,635000.0,3,No
2008,8682281960,98053,930000.0,635000.0,3,No
2009,205000120,98053,628990.0,635000.0,3,Yes
2010,7202290650,98053,620000.0,635000.0,3,Yes
2011,7202330790,98053,535000.0,635000.0,3,Yes
2012,8682260850,98053,504975.0,635000.0,3,Yes
2013,8682220230,98053,779950.0,635000.0,3,No
2014,9290850330,98053,888550.0,635000.0,3,No
2015,7203100850,98053,840000.0,635000.0,3,No
2016,1625069101,98053,1360000.0,635000.0,4,No
2017,8682261140,98053,564000.0,635000.0,3,Yes
2018,7203150330,98053,669000.0,635000.0,3,No
2019,8682302030,98053,413800.0,635000.0,3,Yes
2020,8682320160,98053,439950.0,635000.0,3,Yes
2021,8682320640,98053,695000.0,635000.0,3,No
2022,7202280390,98053,625250.0,635000.0,3,Yes
2023,8682320350,98053,741500.0,635000.0,3,No
2024,7203160090,98053,743000.0,635000.0,3,No
2025,7237550110,98053,1180000.0,635000.0,3,No
2026,8682320090,98053,818000.0,635000.0,3,No
2027,8682320600,98053,739000.0,635000.0,3,No
2028,7203140110,98053,392137.0,635000.0,3,Yes
2029,3226069049,98053,1237500.0,635000.0,3,No
2030,7202300480,98053,775000.0,635000.0,3,No
2031,8682320420,98053,755000.0,635000.0,3,No
2032,7203120050,98053,789500.0,635000.0,3,No
2033,7202261060,98053,577000.0,635000.0,3,Yes
2034,7203120020,98053,785000.0,635000.0,3,No
2035,7203140420,98053,385000.0,635000.0,3,Yes
2036,7202280580,98053,653000.0,635000.0,3,No
2037,7203190110,98053,731500.0,635000.0,3,No
2038,7202300540,98053,825000.0,635000.0,3,No
2039,7203101590,98053,305000.0,635000.0,3,Yes
2040,7203140180,98053,429000.0,635000.0,3,Yes
2041,8682301600,98053,540000.0,635000.0,3,Yes
2042,7203180370,98053,955000.0,635000.0,3,No
2043,7203180070,98053,795000.0,635000.0,3,No
2044,7203140270,98053,386380.0,635000.0,3,Yes
2045,8682320320,98053,485000.0,635000.0,3,Yes
2046,7203110240,98053,660000.0,635000.0,3,No
2047,8682300400,98053,728050.0,635000.0,3,No
2048,1425069103,98053,750000.0,635000.0,3,No
2049,7202300040,98053,808000.0,635000.0,3,No
2050,7203140220,98053,389700.0,635000.0,3,Yes
2051,7203140360,98053,359782.0,635000.0,3,Yes
2052,7203230040,98053,1049990.0,635000.0,3,No
2053,7203100660,98053,780000.0,635000.0,3,No
2054,7203160190,98053,950000.0,635000.0,3,No
2055,7203170190,98053,734990.0,635000.0,3,No
2056,7203150080,98053,706000.0,635000.0,3,No
2057,8682320900,98053,580000.0,635000.0,3,Yes
2058,2413910120,98053,915000.0,635000.0,3,No
2059,8682291050,98053,810000.0,635000.0,3,No
2060,7237550100,98053,1408760.0,635000.0,3,No
2061,7202300110,98053,810000.0,635000.0,3,No
2062,1321400060,98003,257500.0,267475.0,3,Yes
2063,7983200060,98003,230000.0,267475.0,4,Yes
2064,921049315,98003,199000.0,267475.0,4,Yes
2065,3655000070,98003,220000.0,267475.0,3,Yes
2066,537000445,98003,282950.0,267475.0,4,No
2067,5152100060,98003,472000.0,267475.0,4,No
2068,3584000310,98003,225000.0,267475.0,4,Yes
2069,1745100140,98003,210000.0,267475.0,4,Yes
2070,3260800030,98003,335000.0,267475.0,3,No
2071,7511800070,98003,264000.0,267475.0,4,Yes
2072,7212652180,98003,314500.0,267475.0,3,No
2073,5151600340,98003,290000.0,267475.0,4,No
2074,7203000640,98003,215000.0,267475.0,4,Yes
2075,2329500260,98003,232500.0,267475.0,4,Yes
2076,421049116,98003,216000.0,267475.0,4,Yes
2077,5559600140,98003,253000.0,267475.0,3,Yes
2078,7764200030,98003,515000.0,267475.0,3,No
2079,7683800200,98003,275000.0,267475.0,4,No
2080,7683800192,98003,179950.0,267475.0,4,Yes
2081,3260810260,98003,375000.0,267475.0,3,No
2082,2413301070,98003,280000.0,267475.0,3,No
2083,2412600030,98003,235000.0,267475.0,3,Yes
2084,7203000465,98003,245000.0,267475.0,4,Yes
2085,7978800621,98003,229000.0,267475.0,3,Yes
2086,5409800140,98003,410500.0,267475.0,3,No
2087,5152960710,98003,740000.0,267475.0,3,No
2088,4222000320,98003,240000.0,267475.0,3,Yes
2089,7212660640,98003,333000.0,267475.0,3,No
2090,5152100160,98003,357000.0,267475.0,3,No
2091,7183000070,98003,369160.0,267475.0,4,No
2092,251300260,98003,255000.0,267475.0,3,Yes
2093,5205000400,98003,299500.0,267475.0,3,No
2094,2413300240,98003,280000.0,267475.0,4,No
2095,1822500160,98003,356500.0,267475.0,3,No
2096,4322300340,98003,265000.0,267475.0,4,Yes
2097,5152920070,98003,649000.0,267475.0,4,No
2098,7983000200,98003,169575.0,267475.0,3,Yes
2099,7983000200,98003,250000.0,267475.0,3,Yes
2100,2268000370,98003,190000.0,267475.0,4,Yes
2101,9315100030,98003,190000.0,267475.0,3,Yes
2102,2190601049,98003,212000.0,267475.0,4,Yes
2103,4131500140,98003,175000.0,267475.0,4,Yes
2104,5151600195,98003,283200.0,267475.0,4,No
2105,818500490,98003,153503.0,267475.0,3,Yes
2106,2821049048,98003,590000.0,267475.0,4,No
2107,7212650850,98003,304000.0,267475.0,3,No
2108,2190601055,98003,314900.0,267475.0,3,No
2109,7968200090,98003,335000.0,267475.0,3,No
2110,8588000315,98003,225000.0,267475.0,3,Yes
2111,5409800110,98003,425000.0,267475.0,3,No
2112,5152600090,98003,235500.0,267475.0,2,No
2113,5151800015,98003,318700.0,267475.0,4,No
2114,7985000100,98003,222000.0,267475.0,3,Yes
2115,3876540600,98003,273000.0,267475.0,3,No
2116,5152100110,98003,530000.0,267475.0,3,No
2117,5162100820,98003,345000.0,267475.0,3,No
2118,3876540630,98003,205500.0,267475.0,3,Yes
2119,7941500170,98003,219000.0,267475.0,3,Yes
2120,5151600480,98003,248000.0,267475.0,4,Yes
2121,3322049126,98003,261000.0,267475.0,3,Yes
2122,7212651950,98003,350000.0,267475.0,3,No
2123,1140000190,98003,219950.0,267475.0,3,Yes
2124,5151600170,98003,285000.0,267475.0,4,No
2125,5205000250,98003,308000.0,267475.0,3,No
2126,4131500190,98003,379000.0,267475.0,3,No
2127,1140000050,98003,215000.0,267475.0,4,Yes
2128,4322300010,98003,294700.0,267475.0,4,No
2129,7575610170,98003,200000.0,267475.0,3,Yes
2130,7875200005,98003,140000.0,267475.0,3,Yes
2131,2268000470,98003,241500.0,267475.0,4,Yes
2132,537000130,98003,360000.0,267475.0,3,No
2133,2345700500,98003,375000.0,267475.0,3,No
2134,5437200080,98003,350000.0,267475.0,3,No
2135,7875400050,98003,212000.0,267475.0,4,Yes
2136,3391900130,98003,258750.0,267475.0,4,Yes
2137,1310000130,98003,315000.0,267475.0,3,No
2138,3275300440,98003,230000.0,267475.0,3,Yes
2139,2268000050,98003,229900.0,267475.0,4,Yes
2140,2191600780,98003,219000.0,267475.0,4,Yes
2141,4222310290,98003,253000.0,267475.0,4,Yes
2142,3317010130,98003,236000.0,267475.0,3,Yes
2143,5437200050,98003,560000.0,267475.0,3,No
2144,537000255,98003,302000.0,267475.0,4,No
2145,7212680460,98003,359000.0,267475.0,3,No
2146,4222500020,98003,256400.0,267475.0,3,Yes
2147,1137800460,98003,465000.0,267475.0,3,No
2148,2345500010,98003,210500.0,267475.0,4,Yes
2149,3260800190,98003,325000.0,267475.0,3,No
2150,4222100280,98003,239999.0,267475.0,3,Yes
2151,4222200280,98003,225000.0,267475.0,3,Yes
2152,3876540780,98003,221000.0,267475.0,3,Yes
2153,5151600285,98003,314500.0,267475.0,4,No
2154,4222200380,98003,237000.0,267475.0,3,Yes
2155,7941600220,98003,219900.0,267475.0,4,Yes
2156,7183000120,98003,380000.0,267475.0,4,No
2157,251300110,98003,225000.0,267475.0,3,Yes
2158,251300110,98003,358000.0,267475.0,3,No
2159,7575620750,98003,266000.0,267475.0,3,Yes
2160,8798000100,98003,252500.0,267475.0,3,Yes
2161,537000325,98003,475000.0,267475.0,4,No
2162,6928600330,98003,278000.0,267475.0,3,No
2163,7205500120,98003,280400.0,267475.0,4,No
2164,7212680850,98003,258000.0,267475.0,3,Yes
2165,7575600100,98003,285000.0,267475.0,4,No
2166,5152700120,98003,452000.0,267475.0,3,No
2167,7212651210,98003,320000.0,267475.0,3,No
2168,8914200220,98003,560000.0,267475.0,3,No
2169,5151600360,98003,318000.0,267475.0,4,No
2170,3322049201,98003,275000.0,267475.0,3,No
2171,7212660900,98003,281000.0,267475.0,3,No
2172,3260810590,98003,349950.0,267475.0,3,No
2173,4222300040,98003,284850.0,267475.0,3,No
2174,3260810110,98003,338000.0,267475.0,3,No
2175,2921049079,98003,299000.0,267475.0,4,No
2176,5151600120,98003,310000.0,267475.0,4,No
2177,1502400300,98003,235000.0,267475.0,3,Yes
2178,7212650650,98003,295000.0,267475.0,3,No
2179,2413300730,98003,263500.0,267475.0,3,Yes
2180,821049191,98003,285000.0,267475.0,4,No
2181,5149800040,98003,255000.0,267475.0,4,Yes
2182,3275330120,98003,309900.0,267475.0,3,No
2183,2312400230,98003,257000.0,267475.0,3,Yes
2184,3260700360,98003,279000.0,267475.0,3,No
2185,3275310220,98003,244000.0,267475.0,4,Yes
2186,5151600530,98003,460000.0,267475.0,3,No
2187,4223000140,98003,260750.0,267475.0,3,Yes
2188,3392100140,98003,215000.0,267475.0,3,Yes
2189,7575620640,98003,329000.0,267475.0,3,No
2190,2921049121,98003,306500.0,267475.0,4,No
2191,7203000200,98003,325000.0,267475.0,5,No
2192,7183000060,98003,260000.0,267475.0,3,Yes
2193,2412600070,98003,230000.0,267475.0,3,Yes
2194,8914200060,98003,583000.0,267475.0,3,No
2195,3568200060,98003,245000.0,267475.0,3,Yes
2196,8029600400,98003,383150.0,267475.0,3,No
2197,2345700260,98003,395000.0,267475.0,3,No
2198,5205000160,98003,350000.0,267475.0,4,No
2199,7212650200,98003,350000.0,267475.0,3,No
2200,3375300370,98003,262500.0,267475.0,3,Yes
2201,7212650240,98003,342000.0,267475.0,3,No
2202,7205510370,98003,304500.0,267475.0,3,No
2203,1822500270,98003,345000.0,267475.0,3,No
2204,537000075,98003,420000.0,267475.0,3,No
2205,5152960350,98003,379750.0,267475.0,3,No
2206,4322300140,98003,265000.0,267475.0,4,Yes
2207,5152000030,98003,305000.0,267475.0,3,No
2208,7212680860,98003,297262.0,267475.0,3,No
2209,2413300810,98003,291000.0,267475.0,4,No
2210,5152700060,98003,465000.0,267475.0,3,No
2211,7212660520,98003,280000.0,267475.0,3,No
2212,7941600390,98003,225000.0,267475.0,4,Yes
2213,6603000030,98003,236000.0,267475.0,3,Yes
2214,7682200340,98003,182000.0,267475.0,3,Yes
2215,421049114,98003,128000.0,267475.0,3,Yes
2216,7212650990,98003,334950.0,267475.0,3,No
2217,1502400140,98003,275900.0,267475.0,3,No
2218,5152980070,98003,514500.0,267475.0,4,No
2219,2821049082,98003,225000.0,267475.0,5,Yes
2220,3260701160,98003,286500.0,267475.0,4,No
2221,9268710140,98003,191950.0,267475.0,3,Yes
2222,5151800045,98003,810000.0,267475.0,5,No
2223,537000416,98003,250000.0,267475.0,4,Yes
2224,3275300270,98003,250000.0,267475.0,4,Yes
2225,103400160,98003,263000.0,267475.0,4,Yes
2226,2312400200,98003,247000.0,267475.0,3,Yes
2227,3861500340,98003,279900.0,267475.0,3,No
2228,1042500013,98003,219950.0,267475.0,3,Yes
2229,7212660560,98003,310000.0,267475.0,3,No
2230,7466900320,98003,242000.0,267475.0,4,Yes
2231,7682200320,98003,197400.0,267475.0,4,Yes
2232,5152800030,98003,485000.0,267475.0,4,No
2233,7212650510,98003,325000.0,267475.0,3,No
2234,5151600390,98003,305000.0,267475.0,4,No
2235,3584000400,98003,172000.0,267475.0,3,Yes
2236,9268710390,98003,239000.0,267475.0,3,Yes
2237,7212660960,98003,297000.0,267475.0,3,No
2238,4222310410,98003,230500.0,267475.0,3,Yes
2239,7205800040,98003,450000.0,267475.0,4,No
2240,9315100210,98003,227490.0,267475.0,4,Yes
2241,2329600040,98003,158000.0,267475.0,4,Yes
2242,3375300150,98003,258500.0,267475.0,3,Yes
2243,4222200210,98003,245000.0,267475.0,3,Yes
2244,5162100650,98003,316000.0,267475.0,3,No
2245,2019200220,98003,160000.0,267475.0,3,Yes
2246,2019200220,98003,269000.0,267475.0,3,No
2247,3375300210,98003,250000.0,267475.0,3,Yes
2248,8588000610,98003,210000.0,267475.0,3,Yes
2249,3861500330,98003,276000.0,267475.0,4,No
2250,7212660540,98003,200000.0,267475.0,3,Yes
2251,3375300360,98003,217500.0,267475.0,4,Yes
2252,2190600243,98003,210000.0,267475.0,4,Yes
2253,3260810580,98003,345000.0,267475.0,3,No
2254,4222310220,98003,235500.0,267475.0,4,Yes
2255,4222200120,98003,240000.0,267475.0,3,Yes
2256,7466900220,98003,170000.0,267475.0,3,Yes
2257,7983100150,98003,199950.0,267475.0,3,Yes
2258,7683800212,98003,229000.0,267475.0,4,Yes
2259,2268000180,98003,230000.0,267475.0,4,Yes
2260,7575610760,98003,290000.0,267475.0,4,No
2261,5151600040,98003,200126.0,267475.0,3,Yes
2262,921049141,98003,645000.0,267475.0,3,No
2263,3674400035,98003,156000.0,267475.0,3,Yes
2264,2501600150,98003,194000.0,267475.0,4,Yes
2265,4222500410,98003,267000.0,267475.0,3,Yes
2266,3876540410,98003,242000.0,267475.0,3,Yes
2267,5409800120,98003,312200.0,267475.0,3,No
2268,421049254,98003,179000.0,267475.0,3,Yes
2269,4222310010,98003,152500.0,267475.0,4,Yes
2270,4222310010,98003,267950.0,267475.0,4,No
2271,7212680020,98003,299500.0,267475.0,3,No
2272,5205000020,98003,360000.0,267475.0,3,No
2273,1150700170,98003,299000.0,267475.0,3,No
2274,2329700440,98003,155000.0,267475.0,3,Yes
2275,100500020,98003,250000.0,267475.0,3,Yes
2276,9358400080,98003,550000.0,267475.0,3,No
2277,2413300980,98003,287000.0,267475.0,4,No
2278,2329600280,98003,225900.0,267475.0,4,Yes
2279,1117000050,98003,250000.0,267475.0,3,Yes
2280,2019200480,98003,220000.0,267475.0,3,Yes
2281,7683800010,98003,205000.0,267475.0,4,Yes
2282,5162100660,98003,335000.0,267475.0,3,No
2283,7943000020,98003,183000.0,267475.0,4,Yes
2284,4222700130,98003,279000.0,267475.0,3,No
2285,7575600430,98003,240000.0,267475.0,3,Yes
2286,7212680080,98003,300000.0,267475.0,3,No
2287,5152920170,98003,549000.0,267475.0,4,No
2288,2268000500,98003,229900.0,267475.0,3,Yes
2289,271200130,98003,215000.0,267475.0,4,Yes
2290,7984400005,98003,253500.0,267475.0,4,Yes
2291,7984400050,98003,207000.0,267475.0,3,Yes
2292,7153400010,98003,190500.0,267475.0,3,Yes
2293,4223000280,98003,221000.0,267475.0,3,Yes
2294,7212650950,98003,336000.0,267475.0,3,No
2295,3392100050,98003,205000.0,267475.0,3,Yes
2296,7212651440,98003,280000.0,267475.0,3,No
2297,4222310680,98003,240000.0,267475.0,5,Yes
2298,5152200020,98003,298000.0,267475.0,3,No
2299,1150700130,98003,275000.0,267475.0,3,No
2300,9315000010,98003,247500.0,267475.0,3,Yes
2301,7985000010,98003,251000.0,267475.0,3,Yes
2302,3275300050,98003,272000.0,267475.0,4,No
2303,5152960080,98003,375000.0,267475.0,4,No
2304,7212651100,98003,429900.0,267475.0,3,No
2305,7575610250,98003,225000.0,267475.0,3,Yes
2306,5153900080,98003,199000.0,267475.0,3,Yes
2307,3861440010,98003,302000.0,267475.0,4,No
2308,6093900280,98003,209950.0,267475.0,3,Yes
2309,1862700290,98003,339900.0,267475.0,3,No
2310,7985100190,98003,248500.0,267475.0,3,Yes
2311,3260810150,98003,355000.0,267475.0,3,No
2312,3275300040,98003,320000.0,267475.0,4,No
2313,8000200090,98003,280000.0,267475.0,3,No
2314,7153400100,98003,315000.0,267475.0,3,No
2315,7303200450,98003,242000.0,267475.0,3,Yes
2316,9358400150,98003,635000.0,267475.0,3,No
2317,821049123,98003,389000.0,267475.0,3,No
2318,421049170,98003,239000.0,267475.0,3,Yes
2319,7575620120,98003,260000.0,267475.0,3,Yes
2320,3584000180,98003,253400.0,267475.0,5,Yes
2321,818500100,98003,174500.0,267475.0,3,Yes
2322,9268710220,98003,186950.0,267475.0,3,Yes
2323,5151600300,98003,390000.0,267475.0,3,No
2324,643000110,98003,247500.0,267475.0,4,Yes
2325,7205510230,98003,280000.0,267475.0,4,No
2326,9268700040,98003,215000.0,267475.0,3,Yes
2327,1745000090,98003,208000.0,267475.0,4,Yes
2328,7575600610,98003,265000.0,267475.0,4,Yes
2329,821049149,98003,335000.0,267475.0,4,No
2330,1117000150,98003,270000.0,267475.0,4,No
2331,1137800230,98003,450000.0,267475.0,3,No
2332,1321400650,98003,250000.0,267475.0,3,Yes
2333,5153900150,98003,205000.0,267475.0,4,Yes
2334,5152960330,98003,480000.0,267475.0,4,No
2335,5151900110,98003,340768.0,267475.0,4,No
2336,1085622860,98003,384435.0,267475.0,3,No
2337,8155870200,98003,349900.0,267475.0,3,No
2338,3321049112,98003,379900.0,267475.0,3,No
2339,521049227,98003,950000.0,267475.0,3,No
2340,7683800205,98003,298450.0,267475.0,3,No
2341,1085622890,98003,333490.0,267475.0,3,No
2342,2008000270,98198,291850.0,265000.0,3,No
2343,3530510041,98198,188500.0,265000.0,4,Yes
2344,2009000370,98198,269950.0,265000.0,5,No
2345,7138000260,98198,279950.0,265000.0,3,No
2346,8644000060,98198,237000.0,265000.0,4,Yes
2347,2946001550,98198,279000.0,265000.0,4,No
2348,2008200060,98198,160000.0,265000.0,4,Yes
2349,922049078,98198,157000.0,265000.0,3,Yes
2350,2013200390,98198,268000.0,265000.0,3,No
2351,7203600550,98198,325000.0,265000.0,4,No
2352,3530490070,98198,210000.0,265000.0,4,Yes
2353,9536602080,98198,229000.0,265000.0,3,Yes
2354,7524000030,98198,250000.0,265000.0,3,Yes
2355,2009001600,98198,265000.0,265000.0,4,No
2356,8699800060,98198,318000.0,265000.0,3,No
2357,7888400560,98198,208000.0,265000.0,3,Yes
2358,7893800335,98198,328000.0,265000.0,3,No
2359,7893804340,98198,470000.0,265000.0,4,No
2360,7893802800,98198,425000.0,265000.0,4,No
2361,6052401631,98198,345000.0,265000.0,4,No
2362,6880200030,98198,352500.0,265000.0,3,No
2363,3445000274,98198,170000.0,265000.0,4,Yes
2364,934300140,98198,284950.0,265000.0,4,No
2365,7888000390,98198,140000.0,265000.0,3,Yes
2366,7888000390,98198,235000.0,265000.0,3,Yes
2367,2011400791,98198,425000.0,265000.0,3,No
2368,9315300260,98198,189650.0,265000.0,3,Yes
2369,8643200055,98198,243000.0,265000.0,3,Yes
2370,6052400575,98198,175000.0,265000.0,3,Yes
2371,1697000400,98198,133000.0,265000.0,3,Yes
2372,7893203450,98198,280000.0,265000.0,4,No
2373,7893804845,98198,340000.0,265000.0,3,No
2374,522049104,98198,210000.0,265000.0,3,Yes
2375,1697000370,98198,234000.0,265000.0,5,Yes
2376,6889000060,98198,225000.0,265000.0,4,Yes
2377,2946000751,98198,230000.0,265000.0,4,Yes
2378,3210400340,98198,279900.0,265000.0,4,No
2379,7272001805,98198,418200.0,265000.0,3,No
2380,7272001610,98198,397000.0,265000.0,3,No
2381,7888200240,98198,265000.0,265000.0,4,No
2382,3601200465,98198,340000.0,265000.0,3,No
2383,3530530110,98198,149900.0,265000.0,4,Yes
2384,7888100090,98198,160000.0,265000.0,3,Yes
2385,5083000375,98198,170000.0,265000.0,3,Yes
2386,5083000375,98198,235000.0,265000.0,3,Yes
2387,7893206095,98198,181100.0,265000.0,3,Yes
2388,7893207665,98198,210000.0,265000.0,3,Yes
2389,2724200705,98198,95000.0,265000.0,3,Yes
2390,2011400405,98198,380000.0,265000.0,4,No
2391,6052400625,98198,406000.0,265000.0,3,No
2392,2560805630,98198,242500.0,265000.0,3,Yes
2393,7686205020,98198,144975.0,265000.0,3,Yes
2394,6600490300,98198,230000.0,265000.0,3,Yes
2395,7523900300,98198,370000.0,265000.0,3,No
